round,loss,accuracy,asr,macro_class_accuracy,worst_class_accuracy,local_loss,selected_clients,aggregated_clients,excluded_clients,attacked_client_rounds,poisoned_examples,aggregation_seconds,round_seconds,mean_method_weight,tp,fp,fn,tn,precision,recall,f1,fpr,mean_detection_round
20,0.11284426832199097,0.9658,0.0039,0.9656925147924514,0.9404517453798767,0.3082114507609771,60,60,40,0,0,0.008738699998502852,66.45622979999825,0.016666666666666663,40,0,0,60,1.0,1.0,1.0,0.0,7.325
21,0.11032325115203857,0.9658,0.0041,0.965655910357712,0.9373716632443532,0.30142608540132637,60,60,40,0,0,0.016010799998184666,65.3143510000009,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
22,0.10835032548904419,0.9671,0.0039,0.9670192832823743,0.9383983572895277,0.29280922638666307,60,60,40,0,0,0.006417900000087684,64.40472379999846,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
23,0.10551864166259765,0.968,0.0036,0.9679510020174671,0.944558521560575,0.28933687448915507,60,60,40,0,0,0.011751800000638468,65.90668630000073,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
24,0.10341318359375,0.9684,0.0037,0.9683023374230204,0.944558521560575,0.2831190827447507,60,60,40,0,0,0.010302700000465848,64.47434500000236,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
25,0.1005353256225586,0.9689,0.0033,0.9688813657117473,0.946611909650924,0.2782196184382256,60,60,40,0,0,0.008021699999517296,69.57422399999996,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
26,0.09773178005218505,0.97,0.0032,0.9699122885234172,0.9455852156057495,0.2727973606789277,60,60,40,0,0,0.010883899998589186,66.42884870000125,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
27,0.09684389019012452,0.9702,0.0033,0.9701445960089684,0.9455852156057495,0.266087390806319,60,60,40,0,0,0.008997500000987202,67.90760629999932,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
28,0.09580334529876709,0.9704,0.0031,0.9703414151357315,0.9455852156057495,0.2623346666339785,60,60,40,0,0,0.006837000000814442,65.93835760000002,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
29,0.0941329400062561,0.971,0.0029,0.9709559585430533,0.9455852156057495,0.2614731023274362,60,60,40,0,0,0.010235900001134723,64.87956649999978,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
30,0.09049477005004883,0.9716,0.003,0.9715774641599888,0.9486652977412731,0.2529091137978766,60,60,40,0,0,0.01652040000044508,63.735095200001524,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
31,0.08987974138259888,0.9713,0.003,0.9712830612963982,0.9486652977412731,0.24779832324323556,60,60,40,0,0,0.011420700000599027,67.20894469999985,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
32,0.08853193445205688,0.9722,0.0029,0.9721699967954687,0.9496919917864476,0.2461957156109727,60,60,40,0,0,0.009381100000609877,65.26267929999813,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
33,0.08741864490509033,0.9722,0.0031,0.9721502268681173,0.9507186858316222,0.2452472258131537,60,60,40,0,0,0.009679099999630125,70.72224339999957,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
34,0.08556151704788208,0.9733,0.0027,0.9732424508051141,0.9486652977412731,0.24219547219470972,60,60,40,0,0,0.02209959999890998,83.68483719999858,0.016666666666666663,40,0,0,60,1.0,1.0,1.0,0.0,7.325
35,0.08361260652542114,0.9744,0.0026,0.9743727154903568,0.9568788501026694,0.23938442243573566,60,60,40,0,0,0.018172100000811042,79.24951510000028,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
36,0.08304879961013793,0.9742,0.0028,0.9741780237125288,0.9558521560574949,0.23375297227408737,60,60,40,0,0,0.01602920000004815,69.74971800000276,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
37,0.08277220659255981,0.9748,0.0025,0.9747712779198128,0.9537987679671458,0.2318792228690452,60,60,40,0,0,0.01368469999943045,68.21938279999813,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
38,0.08064584684371948,0.9748,0.0024,0.9748015312621613,0.9579055441478439,0.22672716808815796,60,60,40,0,0,0.006722899997839704,66.01251179999963,0.016666666666666663,40,0,0,60,1.0,1.0,1.0,0.0,7.325
39,0.08001940784454346,0.9755,0.0025,0.9754771769487585,0.9568788501026694,0.2246182032229586,60,60,40,0,0,0.010244700002658647,64.93356130000029,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
40,0.07770745401382446,0.9761,0.0025,0.976071524808026,0.9620123203285421,0.22366970634682934,60,60,40,0,0,0.009716399999888381,64.3911838999993,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
41,0.07677008771896363,0.9762,0.0023,0.9761573418012934,0.9613478691774033,0.21813828718693304,60,60,40,0,0,0.012513000001490582,63.42426300000079,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
42,0.07679256677627563,0.9763,0.0023,0.9762928650149385,0.9599589322381931,0.2151712346656455,60,60,40,0,0,0.010867799999687122,67.0198421999994,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
43,0.07593687419891357,0.9762,0.0022,0.9761877337616032,0.9599589322381931,0.21219660845429947,60,60,40,0,0,0.007907799998065457,64.72428910000235,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
44,0.07483870096206666,0.9764,0.0023,0.9763558601898955,0.9603567888999008,0.21424707717779612,60,60,40,0,0,0.01053459999820916,63.80389769999965,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
45,0.07377912435531617,0.9766,0.0023,0.9765779535284052,0.9609856262833676,0.21042189373660625,60,60,40,0,0,0.010327399999368936,65.22829469999851,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
46,0.07282150650024415,0.9771,0.0022,0.9771068362419225,0.9609856262833676,0.20823685907034406,60,60,40,0,0,0.011228300001675962,64.45431559999997,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
47,0.07289709844589233,0.9775,0.0022,0.9774933682635295,0.9620123203285421,0.20511585846698532,60,60,40,0,0,0.025412400002096547,62.90642460000163,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
48,0.07209784355163575,0.9775,0.0022,0.977461762360204,0.9620123203285421,0.19954872965967904,60,60,40,0,0,0.012744699997710995,66.13048519999938,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
49,0.07127424335479736,0.978,0.0019,0.9779905246343953,0.9630390143737166,0.2048789174791374,60,60,40,0,0,0.008700399997906061,68.82650090000243,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
50,0.0703111764907837,0.9774,0.002,0.9773892268168959,0.9620123203285421,0.19786782073736608,60,60,40,0,0,0.014443099997151876,66.1580976999976,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
51,0.06995223665237427,0.9782,0.002,0.9781953374947715,0.9620123203285421,0.19650014424800047,60,60,40,0,0,0.009137699998973403,64.94976769999994,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
52,0.06879035949707031,0.9784,0.0019,0.978380252901345,0.9630390143737166,0.19605698029303723,60,60,40,0,0,0.010806300000695046,67.89395990000048,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
53,0.0679826997756958,0.9789,0.0018,0.9788857257411155,0.9623389494549058,0.19430414353238623,60,60,40,0,0,0.008696699998836266,64.699390400001,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
54,0.06694542050361633,0.9785,0.0019,0.9784480277122267,0.9620123203285421,0.1914240584098216,60,60,40,0,0,0.008814899996650638,64.64046849999795,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
55,0.06701696157455445,0.9788,0.0018,0.978752561231307,0.9630390143737166,0.19328576251760954,60,60,40,0,0,0.01379580000138958,64.64546189999965,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
56,0.06608687210083007,0.9785,0.0018,0.978411637277139,0.9633300297324083,0.1931479992205277,60,60,40,0,0,0.017310200000110854,52.28055029999996,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
57,0.06548387274742126,0.9793,0.0015,0.979292652251439,0.9671457905544147,0.18574503656218036,60,60,40,0,0,0.006868700000040917,57.47705139999994,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
58,0.06435697650909424,0.9796,0.0015,0.9795743369073356,0.9643211100099108,0.18884260000505795,60,60,40,0,0,0.0050914999999349675,55.26887079999983,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
59,0.06475307140350342,0.9796,0.0018,0.9795843340379206,0.9650924024640657,0.18438841776741255,60,60,40,0,0,0.00816409999993084,59.075547700000016,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
60,0.06359074892997742,0.9803,0.0014,0.9803319986076229,0.9681724845995893,0.18463807857750603,60,60,40,0,0,0.005600899999990361,64.6041388000001,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
61,0.06338970928192139,0.9804,0.0016,0.980369797874779,0.9681724845995893,0.186609417596418,60,60,40,0,0,0.004999200000156634,55.750488099999984,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
62,0.06306184306144715,0.9801,0.0015,0.9800957782067604,0.9672943508424182,0.1843619361395637,60,60,40,0,0,0.00694429999998647,42.61372510000001,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
63,0.06247544684410095,0.9801,0.0015,0.9800764499773802,0.9672943508424182,0.18157115539846322,60,60,40,0,0,0.0048790000000735745,53.62374180000006,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
64,0.06177923345565796,0.9805,0.0013,0.980457817451286,0.9681724845995893,0.17868138809067508,60,60,40,0,0,0.006631299999980911,54.893644600000016,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
65,0.061698225927352905,0.9805,0.0015,0.9804769711972602,0.9663032705649157,0.17552384547371833,60,60,40,0,0,0.0060416999999688414,66.47597680000013,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
