round,loss,accuracy,asr,macro_class_accuracy,worst_class_accuracy,local_loss,selected_clients,aggregated_clients,excluded_clients,attacked_client_rounds,poisoned_examples,aggregation_seconds,round_seconds,mean_method_weight,tp,fp,fn,tn,precision,recall,f1,fpr,mean_detection_round
116,0.05476521611213684,0.9831,0.0015,0.9830014600186476,0.9692765113974232,0.1358528944702508,60,60,40,0,0,0.011268700000073295,60.71306379999987,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
117,0.054648665952682494,0.9828,0.0015,0.9826976757660718,0.9692765113974232,0.13543437272145334,60,60,40,0,0,0.0056708000010985415,60.571917100000064,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
118,0.05480485200881958,0.9823,0.0016,0.982198471405866,0.9661190965092402,0.1358644673947452,60,60,40,0,0,0.009419900001375936,61.08616110000003,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
119,0.054055039024353026,0.9822,0.0016,0.9820687008736059,0.9681724845995893,0.13916224391600632,60,60,40,0,0,0.007867899999837391,62.505565400000705,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
120,0.05330190124511719,0.9829,0.0014,0.9828071414612968,0.9698443579766537,0.1333531413475673,60,60,40,0,0,0.00853580000148213,60.492694100001245,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
121,0.0531753662109375,0.9827,0.0015,0.9825962505704318,0.9692765113974232,0.13872203859164275,60,60,40,0,0,0.007808899999872665,60.20857330000035,0.016666666666666663,40,0,0,60,1.0,1.0,1.0,0.0,7.0
122,0.05350161542892456,0.9823,0.0016,0.9822169418633477,0.9681724845995893,0.13327336933011086,60,60,40,0,0,0.007657400001335191,60.656779499999175,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
123,0.05377176728248596,0.9826,0.0015,0.9824996424103082,0.9681724845995893,0.13596463221092966,60,60,40,0,0,0.007352399999945192,60.702623299999686,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
124,0.0535913076877594,0.9824,0.0016,0.9822857017930998,0.9681724845995893,0.13647897387259744,60,60,40,0,0,0.00772789999973611,63.431359500000326,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
125,0.05389600257873535,0.9825,0.0016,0.9824047721951553,0.9671457905544147,0.13133630148219205,60,60,40,0,0,0.008498000001054606,61.960436199999094,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
126,0.05251380457878113,0.9826,0.0014,0.9825351883187476,0.9698443579766537,0.13285332704402714,60,60,40,0,0,0.005910500000027241,57.91734990000077,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
127,0.052842162156105044,0.9831,0.0015,0.9830232646357564,0.9691991786447639,0.13478163126933698,60,60,40,0,0,0.007845000000088476,58.0831519000003,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
128,0.05294245483875275,0.9835,0.0015,0.9833986160189836,0.9691991786447639,0.13100699145023506,60,60,40,0,0,0.007763300000078743,57.98222899999928,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
129,0.0526186051607132,0.9835,0.0016,0.9834103595917734,0.971252566735113,0.13092479747849411,60,60,40,0,0,0.011147999999593594,57.79563170000074,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
130,0.052535000896453854,0.9834,0.0016,0.9833042868412034,0.9702258726899384,0.1325460738436474,60,60,40,0,0,0.0060778999995818594,58.098989000000074,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
131,0.05163181746006012,0.9841,0.0014,0.9840198760908617,0.9722497522299306,0.13338374440584125,60,60,40,0,0,0.00800149999849964,58.03800450000017,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
132,0.051531637811660765,0.9838,0.0015,0.9837353114159519,0.971252566735113,0.13337902311507302,60,60,40,0,0,0.007792599999447702,58.07250340000064,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
133,0.051881974291801455,0.9832,0.0015,0.9831098337695113,0.9702258726899384,0.13095430375348469,60,60,40,0,0,0.008428699999058153,58.02507130000049,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
134,0.05187612836360932,0.9836,0.0016,0.9835241780959402,0.9708171206225681,0.12920609148348577,60,60,40,0,0,0.005283399999825633,58.04374619999908,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
135,0.05150243968963623,0.9836,0.0014,0.9834904343187256,0.9712586719524281,0.12907033405085613,60,60,40,0,0,0.007157000000006519,58.42164920000141,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
136,0.05209676768779754,0.9838,0.0016,0.9837082352057539,0.971252566735113,0.13037092034756723,60,60,40,0,0,0.008792000000539701,58.02702639999916,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
137,0.051220899319648745,0.9842,0.0015,0.9841083975323294,0.971252566735113,0.12967074836526687,60,60,40,0,0,0.006236299999727635,58.0290741000008,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
138,0.05071257934570313,0.9838,0.0015,0.9837129681122478,0.9702675916749257,0.12989920092177476,60,60,40,0,0,0.005701699999917764,57.72962799999914,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
139,0.05117656517028808,0.9841,0.0016,0.9840127498175295,0.971252566735113,0.12864352068669785,60,60,40,0,0,0.007288000000698958,58.015986300000804,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
140,0.051045607781410214,0.9839,0.0015,0.9838197474464208,0.9722497522299306,0.12663982908293192,60,60,40,0,0,0.005533600000489969,58.12808099999893,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
141,0.0511812066078186,0.9839,0.0015,0.9838221934995355,0.9717898832684825,0.12956373809448754,60,60,40,0,0,0.005664700000124867,57.9753168999996,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
142,0.05157184183597565,0.9836,0.0016,0.9835185004138729,0.9708171206225681,0.13374504334345047,60,60,40,0,0,0.004847800000788993,57.92069650000121,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
143,0.05102786664962768,0.9844,0.0015,0.9843329278474217,0.9717898832684825,0.12603953478568455,60,60,40,0,0,0.005734600001233048,57.775122799999735,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
144,0.05079911596775055,0.9841,0.0016,0.9840195949887696,0.9712586719524281,0.1259486605322713,60,60,40,0,0,0.008358499999303604,58.10441030000038,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
145,0.050732489109039304,0.9844,0.0014,0.984317161951307,0.9712586719524281,0.12882757940407222,60,60,40,0,0,0.005715900000723195,58.09617030000118,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
146,0.05063093521595001,0.9842,0.0014,0.9841190787255742,0.9712586719524281,0.1253024123139524,60,60,40,0,0,0.0076759000003221445,58.7056489000006,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
147,0.05072934620380402,0.9836,0.0015,0.9835351141984374,0.9691991786447639,0.1300022721390188,60,60,40,0,0,0.005227199999353616,58.25161599999956,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
148,0.05086924533843994,0.9837,0.0016,0.9836075026510022,0.9702258726899384,0.12568903998006134,60,60,40,0,0,0.007610300001033465,57.98190319999958,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
149,0.050148679089546205,0.9847,0.0016,0.9846330002386413,0.9712586719524281,0.1295269590140055,60,60,40,0,0,0.007554100000561448,58.12123520000023,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
150,0.05008173754215241,0.9845,0.0015,0.9844297636484753,0.9722497522299306,0.1220918023878605,60,60,40,0,0,0.00790439999946102,58.337776000000304,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
151,0.05012833931446076,0.9846,0.0015,0.9845402050036904,0.9732408325074331,0.12516263651997886,60,60,40,0,0,0.00905349999993632,58.01915250000093,0.01666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
152,0.0505378805398941,0.9841,0.0015,0.9840080312092703,0.9722792607802875,0.1263866618016942,60,60,40,0,0,0.008561299999200855,59.63454600000114,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
153,0.04989437789916992,0.9847,0.0015,0.9846246221268548,0.9732408325074331,0.12574708235896348,60,60,40,0,0,0.009164400000372552,47.14220650000061,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
154,0.049602993941307065,0.9845,0.0015,0.984428866422704,0.9722497522299306,0.12720392386299662,60,60,40,0,0,0.005226999999649706,59.31118779999997,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
155,0.049899386954307554,0.9844,0.0013,0.9843300068317582,0.9722497522299306,0.12324956663224536,60,60,40,0,0,0.009088299999348237,59.087546500000826,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
156,0.05002389557361603,0.9843,0.0014,0.9842469429896095,0.9717898832684825,0.12299192993934009,60,60,40,0,0,0.005809000000226661,58.60153540000101,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
157,0.04925481667518616,0.9845,0.0015,0.9844351378810968,0.9722497522299306,0.12238132337470436,60,60,40,0,0,0.008316100000229198,58.77223199999935,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
158,0.04978681454658508,0.9846,0.0015,0.9845195053384922,0.9722497522299306,0.12332125070453102,60,60,40,0,0,0.009792500000912696,58.19268999999986,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
159,0.04967724733352661,0.9846,0.0015,0.9845175698194568,0.9722497522299306,0.12448296631259533,60,60,40,0,0,0.007633199998963391,58.44858390000081,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
160,0.05017782018184662,0.9843,0.0016,0.9842262336725044,0.9712586719524281,0.12395349115288506,60,60,40,0,0,0.006048300001566531,58.087511200003064,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
161,0.04970326726436615,0.9847,0.0016,0.9846263936483025,0.9712586719524281,0.11983997272042972,60,60,40,0,0,0.00975760000073933,58.39873240000088,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
162,0.0490366269826889,0.9848,0.0015,0.9847105246536099,0.9732408325074331,0.12001636367038979,60,60,40,0,0,0.008031800000026124,58.13329410000006,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
163,0.04902079124450683,0.9847,0.0015,0.9846224512089599,0.9702675916749257,0.12344641334471008,60,60,40,0,0,0.00989079999999376,59.911851699998806,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
164,0.0488206707239151,0.985,0.0014,0.9849030702624855,0.9722497522299306,0.12402277018305742,60,60,40,0,0,0.008430600002611754,58.06889410000076,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
165,0.04947175872325897,0.9847,0.0015,0.9846251540857539,0.9722497522299306,0.12005490803392602,60,60,40,0,0,0.009986599998228485,57.80266399999891,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
166,0.04946665230989456,0.985,0.0014,0.9849120491104444,0.9722497522299306,0.12175757620095586,60,60,40,0,0,0.00819709999996121,58.241164899998694,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
167,0.0487762966632843,0.985,0.0015,0.984937948354108,0.9722497522299306,0.12005586602233558,60,60,40,0,0,0.008644199999253033,58.801139799998055,0.016666666666666663,40,0,0,60,1.0,1.0,1.0,0.0,7.0
168,0.0488456081867218,0.9852,0.0015,0.9851235044587583,0.9732408325074331,0.12116548557752845,60,60,40,0,0,0.005808399997476954,58.268661500002054,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
169,0.04939189662933349,0.9849,0.0015,0.9848249156529997,0.9722792607802875,0.12083692394610909,60,60,40,0,0,0.0059785000012198,57.79060190000018,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
170,0.04784234105348587,0.9852,0.0015,0.985107631933259,0.9743326488706365,0.12220179049841441,60,60,40,0,0,0.007721800000581425,47.29274349999832,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
171,0.04812420917749405,0.9853,0.0014,0.9852303340592055,0.9743326488706365,0.11826361554804156,60,60,40,0,0,0.009083000000828179,59.174935999999434,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
172,0.048127673959732054,0.9854,0.0015,0.985328998186907,0.9722497522299306,0.12206564998383529,60,60,40,0,0,0.00933459999941988,58.57880169999771,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
173,0.04888335485458374,0.9848,0.0015,0.9847133652267865,0.9712586719524281,0.11648838483767275,60,60,40,0,0,0.009754399998200824,58.807305800000904,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
174,0.04728481278419495,0.985,0.0016,0.9849312044584886,0.9742319127849356,0.11879306087619626,60,60,40,0,0,0.00653519999832497,58.36463449999792,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
175,0.048343861508369446,0.9853,0.0015,0.9852222876300074,0.9732408325074331,0.11772415623495666,60,60,40,0,0,0.005311099997925339,60.77239069999996,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
176,0.04898042922019959,0.9849,0.0015,0.9848329944469884,0.9732408325074331,0.11816747111649925,60,60,40,0,0,0.012182999998913147,61.106026100002055,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
177,0.04698389132022858,0.9858,0.0014,0.9857213937545953,0.9753593429158111,0.121988030284281,60,60,40,0,0,0.005571300000156043,61.93145279999953,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
178,0.04839381957054138,0.985,0.0014,0.9849370511283368,0.9722497522299306,0.11895725986532248,60,60,40,0,0,0.007609600001160288,59.174092699999164,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
179,0.04706661558151245,0.9858,0.0016,0.9857349753841864,0.9742319127849356,0.11938748841691348,60,60,40,0,0,0.0073937000015575904,58.06397939999806,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
180,0.04732408134937286,0.9853,0.0014,0.9852338954359727,0.9752229930624381,0.11781631803696252,60,60,40,0,0,0.009644300000218209,58.26696090000041,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
181,0.04763002638816834,0.9853,0.0014,0.9852194417815573,0.9732408325074331,0.11742094750563006,60,60,40,0,0,0.00720279999950435,58.376064100000804,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
182,0.047474693787097934,0.9854,0.0015,0.9853354864906978,0.9712586719524281,0.11837330932431442,60,60,40,0,0,0.00845350000236067,58.24293799999941,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
183,0.04699878561496735,0.9854,0.0014,0.9853250786776588,0.9732408325074331,0.11781267483485865,60,60,40,0,0,0.0054066000011516735,58.32216569999946,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
184,0.04756947953701019,0.9851,0.0015,0.9850176553263281,0.9732408325074331,0.11499714516051528,60,60,40,0,0,0.008273700001154793,57.8899371999978,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
185,0.04797597897052765,0.9853,0.0014,0.985216450968777,0.9732408325074331,0.11885525615976399,60,60,40,0,0,0.005643000000418397,58.007284499999514,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
186,0.047499898838996885,0.9852,0.0015,0.9851204592451868,0.9722497522299306,0.11902948018305728,60,60,40,0,0,0.009364800000184914,60.12923090000186,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
187,0.04792544785737991,0.9853,0.0014,0.9852236712627924,0.9743326488706365,0.1160546080443439,60,60,40,0,0,0.005356100002245512,57.98240309999892,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
188,0.046687694096565244,0.9857,0.0014,0.9856240930624409,0.9742319127849356,0.11688599747825519,60,60,40,0,0,0.006275100000493694,58.91986639999959,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
189,0.046757890605926514,0.9855,0.0014,0.9854262248639764,0.9732408325074331,0.11596278898029898,60,60,40,0,0,0.009553899999446003,57.8844534000018,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
190,0.04716268291473388,0.9855,0.0014,0.9854273299121841,0.9732408325074331,0.11549200474763185,60,60,40,0,0,0.010228999999526422,58.00724099999934,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
191,0.04728391445875168,0.9856,0.0014,0.9855247145789805,0.9732408325074331,0.113082800886348,60,60,40,0,0,0.00812709999809158,57.87919039999906,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
192,0.0464257833480835,0.9857,0.0014,0.9856177857898999,0.9732408325074331,0.12005802454527131,60,60,40,0,0,0.005999799999699462,58.034186099997896,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
193,0.04648610700368881,0.9858,0.0014,0.9857237343425614,0.9732408325074331,0.11252784832885178,60,60,40,0,0,0.00860599999941769,58.06465830000161,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
194,0.04715812249183655,0.9855,0.0013,0.9854194418514574,0.9742319127849356,0.1150296063238703,60,60,40,0,0,0.010598800003208453,57.74080700000195,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
195,0.04723758364915848,0.9859,0.0014,0.9858197654417771,0.9732408325074331,0.1167338404309703,60,60,40,0,0,0.005893199999263743,46.845094499996776,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
196,0.04655060834884644,0.9858,0.0014,0.9857121061828116,0.9743326488706365,0.11256504542168436,60,60,40,0,0,0.0098039999975299,58.48663320000196,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
197,0.04725675803422928,0.9852,0.0015,0.9851194976019053,0.9702675916749257,0.11602422842109163,60,60,40,0,0,0.008181099998182617,58.53421159999925,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
198,0.046142292594909665,0.9857,0.0015,0.985595725352289,0.9732408325074331,0.11582419811340514,60,60,40,0,0,0.008631999997305684,58.44698079999944,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
199,0.0460912083864212,0.9861,0.0013,0.9860331886476278,0.9732408325074331,0.1147416703794281,60,60,40,0,0,0.00802760000078706,58.45074880000175,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
