round,loss,accuracy,asr,macro_class_accuracy,worst_class_accuracy,local_loss,selected_clients,aggregated_clients,excluded_clients,attacked_client_rounds,poisoned_examples,aggregation_seconds,round_seconds,mean_method_weight,tp,fp,fn,tn,precision,recall,f1,fpr,mean_detection_round
21,1.4717308166503906,0.0264,0.9342,0.02655372652098455,0.0,0.6211486837305127,100,100,0,40,23960,0.013355699993553571,95.31995860000461,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
22,0.2067044792175293,0.9559,0.0098,0.9555127495831869,0.8706365503080082,0.5774373748215536,100,100,0,40,23960,0.013041300000622869,94.23700229999667,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
23,1.5091279174804688,0.0268,0.9362,0.027442328600410015,0.0,0.601148242170612,100,100,0,40,23960,0.012941300003149081,93.74004270000296,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
24,0.19853268661499024,0.9584,0.008,0.95806323967944,0.8870636550308009,0.5513531638868154,100,100,0,40,23960,0.013048400003754068,93.48284559999593,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
25,1.5258793212890625,0.0213,0.9431,0.021697557937842768,0.0,0.5878801539093256,100,100,0,40,23960,0.012990899995202199,92.97648599999957,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
26,0.19236329307556152,0.9592,0.0087,0.9589095599441448,0.8880903490759754,0.5501242494558295,100,100,0,40,23960,0.008050999997067265,93.13923709999654,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
27,1.5664509399414062,0.0201,0.945,0.02079200358266393,0.0,0.5754555866209169,100,100,0,40,23960,0.013284200002090074,93.08480350000173,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
28,0.1804458297729492,0.9612,0.0076,0.9609633558447335,0.8963039014373717,0.5286491873798271,100,100,0,40,23960,0.014210900000762194,81.61166560000129,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
29,1.5819571350097656,0.0184,0.9481,0.018788791103363203,0.0,0.5701898540804783,100,100,0,40,23960,0.013140499999281019,96.43344209999486,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
30,0.17846317672729492,0.9616,0.0076,0.9614031464244557,0.8973305954825462,0.5245889219989379,100,100,0,40,23960,0.010410399998363573,93.72375459999603,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
31,1.5914000366210939,0.0198,0.9478,0.020518169622372073,0.0,0.5646700196092327,100,100,0,40,23960,0.013644899998325855,93.14210899999307,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
32,0.17170939254760742,0.9635,0.0071,0.9632813138425826,0.9045174537987679,0.5105512782291819,100,100,0,40,23960,0.012662900000577793,84.870957799998,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
33,1.5986520751953126,0.014,0.9545,0.014212603125459258,0.0,0.5534499618988484,100,100,0,40,23960,0.013611399997898843,95.10564890000387,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
34,0.1680079647064209,0.9636,0.0074,0.9633536879235598,0.9014373716632443,0.5021697427593171,100,100,0,40,23960,0.014095799997448921,94.07672830000229,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
35,1.586598486328125,0.019,0.9503,0.01960475963910103,0.0,0.5449720901120453,100,100,0,40,23960,0.01307729999825824,94.03866579999885,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
36,0.16249812965393065,0.9655,0.0065,0.9652927418297498,0.9075975359342916,0.48698007480551797,100,100,0,40,23960,0.009040400000230875,93.62648030000128,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
37,1.602272900390625,0.0159,0.9546,0.016205992626937428,0.0,0.5365482031274587,100,100,0,40,23960,0.007673400003113784,93.10765159999573,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
38,0.1623953170776367,0.9651,0.0073,0.96491712197568,0.9075975359342916,0.4895086460610231,100,100,0,40,23960,0.009096499998122454,93.21396449999884,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
39,1.6086204711914063,0.0182,0.9527,0.018761006201628523,0.0,0.5362951805135235,100,100,0,40,23960,0.008864499999617692,93.35617370000546,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
40,0.15730103492736816,0.9661,0.0066,0.9659216657333202,0.9147843942505134,0.47600605763743326,100,100,0,40,23960,0.00911439999617869,93.31052660000569,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
41,1.6349230407714843,0.0128,0.9587,0.013022758805439433,0.0,0.5234158388866732,100,100,0,40,23960,0.013212800004112069,93.22959689999698,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
