round,loss,accuracy,asr,macro_class_accuracy,worst_class_accuracy,local_loss,selected_clients,aggregated_clients,excluded_clients,attacked_client_rounds,poisoned_examples,aggregation_seconds,round_seconds,mean_method_weight,tp,fp,fn,tn,precision,recall,f1,fpr,mean_detection_round
56,0.0658360059261322,0.9798,0.0014,0.9797768135145668,0.9681724845995893,0.18833860614906167,60,60,40,0,0,0.005275999999867054,52.79388889999973,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
57,0.06454019141197205,0.98,0.0014,0.9799787254611756,0.9682854311199207,0.18917432952258323,60,60,40,0,0,0.006962800001929281,53.019912300002034,0.016666666666666663,40,0,0,60,1.0,1.0,1.0,0.0,7.0
58,0.06405398049354553,0.9796,0.0014,0.9795789483774993,0.9691991786447639,0.18871366672864598,60,60,40,0,0,0.00633670000024722,52.682759299998,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
59,0.0633072413444519,0.98,0.0014,0.9799549013304869,0.9682854311199207,0.18524914883025403,60,60,40,0,0,0.00674319999961881,41.15507829999842,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
60,0.06397310280799866,0.9797,0.0014,0.9796616038853234,0.9678988326848249,0.18145488030328935,60,60,40,0,0,0.006449100001191255,51.21392610000112,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
61,0.0632454213142395,0.9802,0.0014,0.9801626996292404,0.9691991786447639,0.1839796729825644,60,60,40,0,0,0.005056599999079481,53.29385550000006,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
62,0.06301915092468262,0.9806,0.0013,0.9805908006970995,0.9688715953307393,0.18087725237943234,60,60,40,0,0,0.0051864000015484635,52.9461870999985,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
63,0.06206663608551025,0.9803,0.0014,0.9802755469350142,0.9688715953307393,0.17871022415606094,60,60,40,0,0,0.008965500001067994,41.36849920000168,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
64,0.06244994258880615,0.9807,0.0012,0.9806614892225156,0.9682854311199207,0.17905006943218824,60,60,40,0,0,0.0065871000006154645,51.51021480000054,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
65,0.06230872960090637,0.9807,0.0013,0.9806788435772822,0.9682854311199207,0.17919445596894043,60,60,40,0,0,0.0051708000028156675,53.60075290000168,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
