round,loss,accuracy,asr,macro_class_accuracy,worst_class_accuracy,local_loss,selected_clients,aggregated_clients,excluded_clients,attacked_client_rounds,poisoned_examples,aggregation_seconds,round_seconds,mean_method_weight,tp,fp,fn,tn,precision,recall,f1,fpr,mean_detection_round
40,0.15150921478271484,0.9648,0.0053,0.9645879267786206,0.9406614785992218,0.7658008477315306,100,100,0,40,23960,0.02236940000057075,93.11543019999999,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
41,0.1482031463623047,0.9661,0.0051,0.9659652478522297,0.9406614785992218,0.7670800024867058,100,100,0,40,23960,0.020680699999502394,93.2053877999997,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
42,0.1487373929977417,0.9663,0.0054,0.9661213160970522,0.9396887159533074,0.7585263475949566,100,100,0,40,23960,0.026459399999112065,93.09642129999975,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
43,0.14921782054901123,0.9667,0.0054,0.9665296970236034,0.938715953307393,0.7625284443584579,100,100,0,40,23960,0.019703699999809032,93.05562490000011,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
44,0.14524000759124756,0.9669,0.0052,0.9667121845038219,0.9426070038910506,0.7555222136775651,100,100,0,40,23960,0.025529399999868474,93.4369456000004,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
45,0.14564600772857667,0.9676,0.0055,0.9673883342472982,0.9425051334702259,0.7633666151724755,100,100,0,40,23960,0.024073800000223855,93.05027550000068,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
46,0.14296451721191406,0.9662,0.0055,0.9659998284415652,0.9426070038910506,0.7604926046207546,100,100,0,40,23960,0.021241299999928742,92.37522220000028,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
47,0.14421805477142333,0.9673,0.0053,0.9670917021843127,0.943579766536965,0.7569688445329668,100,100,0,40,23960,0.022483000000647735,93.37029080000048,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
48,0.13938522605895995,0.9672,0.0052,0.967009597458435,0.9416342412451362,0.7518832724255821,100,100,0,40,23960,0.019515099999807717,94.17686169999979,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
49,0.1433462911605835,0.968,0.005,0.967814323469953,0.9455252918287937,0.7566382503037653,100,100,0,40,23960,0.02358060000005935,94.12060360000032,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
